Iterations,Seconds,Score
17030000,1512849405,14.034119
17040000,1512849405,14.032645
17050000,1512849405,14.032645
17060000,1512849406,14.032645
17070000,1512849406,14.032645
17080000,1512849406,14.032645
17090000,1512849406,14.032645
17100000,1512849406,14.032645
17110000,1512849407,14.032645
17120000,1512849407,14.032645
17130000,1512849407,14.031688
17140000,1512849407,14.031688
17150000,1512849408,14.031688
17160000,1512849408,14.031688
17170000,1512849408,14.031688
17180000,1512849408,14.031688
17190000,1512849408,14.031688
17200000,1512849409,14.031143
17210000,1512849409,14.031143
17220000,1512849409,14.031021
17230000,1512849409,14.031021
17240000,1512849410,14.027514
17250000,1512849410,14.027514
17260000,1512849410,14.027514
17270000,1512849410,14.024546
17280000,1512849410,14.022500
17290000,1512849411,14.022500
17300000,1512849411,14.022500
17310000,1512849411,14.022500
17320000,1512849411,14.022500
17330000,1512849412,14.022500
17340000,1512849412,14.022500
17350000,1512849412,14.021006
17360000,1512849412,14.021006
17370000,1512849412,14.021006
17380000,1512849413,14.021006
17390000,1512849413,14.021006
17400000,1512849413,14.021006
17410000,1512849414,14.021006
17420000,1512849414,14.016814
17430000,1512849414,14.016814
17440000,1512849414,14.016814
17450000,1512849414,14.016814
17460000,1512849414,14.016814
17470000,1512849415,14.016814
17480000,1512849415,14.016814
17490000,1512849415,14.016814
17500000,1512849416,14.016814
17510000,1512849416,14.016814
17520000,1512849416,14.016092
17530000,1512849416,14.016092
17540000,1512849416,14.016092
17550000,1512849416,14.016092
17560000,1512849417,14.016092
17570000,1512849417,14.016092
17580000,1512849417,14.016092
17590000,1512849418,14.016092
17600000,1512849418,14.016092
17610000,1512849418,14.016092
17620000,1512849418,14.016092
17630000,1512849418,14.016092
17640000,1512849418,14.016092
17650000,1512849419,14.016092
17660000,1512849419,14.015016
17670000,1512849419,14.015016
17680000,1512849420,14.015016
17690000,1512849420,14.015016
17700000,1512849420,14.015016
17710000,1512849420,14.014303
17720000,1512849420,14.014303
17730000,1512849421,14.014303
17740000,1512849421,14.014303
17750000,1512849421,14.014303
17760000,1512849421,14.012345
17770000,1512849422,14.012345
17780000,1512849422,14.012345
17790000,1512849422,14.012345
17800000,1512849422,14.010835
17810000,1512849422,14.010835
17820000,1512849423,14.002172
17830000,1512849423,14.002172
17840000,1512849423,14.000462
17850000,1512849423,14.000462
17860000,1512849424,14.000462
17870000,1512849424,14.000462
17880000,1512849424,13.998474
17890000,1512849424,13.998474
17900000,1512849424,13.996815
17910000,1512849425,13.996080
17920000,1512849425,13.996080
17930000,1512849425,13.996016
17940000,1512849425,13.996016
17950000,1512849426,13.996016
17960000,1512849426,13.996016
17970000,1512849426,13.992772
17980000,1512849426,13.992772
17990000,1512849426,13.992686
18000000,1512849427,13.992686
18010000,1512849427,13.992686
18020000,1512849427,13.991126
18030000,1512849427,13.991126
18040000,1512849428,13.991126
18050000,1512849428,13.991126
18060000,1512849428,13.991126
18070000,1512849428,13.991126
18080000,1512849428,13.991126
18090000,1512849429,13.991126
18100000,1512849429,13.988800
18110000,1512849429,13.988800
18120000,1512849429,13.988800
18130000,1512849430,13.988800
18140000,1512849430,13.988229
18150000,1512849430,13.988229
18160000,1512849430,13.988229
18170000,1512849430,13.988229
18180000,1512849431,13.988229
18190000,1512849431,13.988229
18200000,1512849431,13.988229
18210000,1512849431,13.988229
18220000,1512849432,13.988229
18230000,1512849432,13.988229
18240000,1512849432,13.988229
18250000,1512849432,13.988229
18260000,1512849432,13.988229
18270000,1512849433,13.988229
18280000,1512849433,13.988229
18290000,1512849433,13.988229
18300000,1512849433,13.988229
18310000,1512849434,13.988229
18320000,1512849434,13.988229
18330000,1512849434,13.976956
18340000,1512849434,13.976956
18350000,1512849435,13.976956
18360000,1512849435,13.976956
18370000,1512849435,13.976956
18380000,1512849435,13.976956
18390000,1512849435,13.976956
18400000,1512849436,13.976956
18410000,1512849436,13.975435
18420000,1512849436,13.975435
18430000,1512849436,13.975435
18440000,1512849437,13.973990
18450000,1512849437,13.969919
18460000,1512849437,13.969919
18470000,1512849437,13.969919
18480000,1512849437,13.969919
18490000,1512849438,13.969919
18500000,1512849438,13.969919
18510000,1512849438,13.969919
18520000,1512849438,13.969919
18530000,1512849439,13.969919
18540000,1512849439,13.969433
18550000,1512849439,13.969238
18560000,1512849439,13.969238
18570000,1512849439,13.969238
18580000,1512849440,13.969238
18590000,1512849440,13.954656
18600000,1512849440,13.954373
18610000,1512849440,13.954373
18620000,1512849441,13.954373
18630000,1512849441,13.954373
18640000,1512849441,13.954373
18650000,1512849441,13.954373
18660000,1512849441,13.954373
18670000,1512849442,13.954373
18680000,1512849442,13.954373
18690000,1512849442,13.953953
18700000,1512849442,13.953953
18710000,1512849443,13.942901
18720000,1512849443,13.942901
18730000,1512849443,13.942901
18740000,1512849443,13.942901
18750000,1512849443,13.942901
18760000,1512849444,13.942901
18770000,1512849444,13.941088
18780000,1512849444,13.941088
18790000,1512849444,13.941088
18800000,1512849445,13.941088
18810000,1512849445,13.941088
18820000,1512849445,13.938903
18830000,1512849445,13.938903
18840000,1512849445,13.938903
18850000,1512849446,13.938903
18860000,1512849446,13.938903
18870000,1512849446,13.938903
18880000,1512849446,13.938903
18890000,1512849447,13.938903
18900000,1512849447,13.938903
18910000,1512849447,13.937338
18920000,1512849447,13.937338
18930000,1512849447,13.937338
18940000,1512849448,13.937338
18950000,1512849448,13.937338
18960000,1512849448,13.937338
18970000,1512849448,13.937338
18980000,1512849448,13.937338
18990000,1512849449,13.937338
19000000,1512849449,13.937338
19010000,1512849449,13.937338
19020000,1512849449,13.937338
19030000,1512849450,13.937338
19040000,1512849450,13.937338
19050000,1512849450,13.937338
19060000,1512849450,13.937338
19070000,1512849450,13.937290
19080000,1512849451,13.936733
19090000,1512849451,13.936733
19100000,1512849451,13.931559
19110000,1512849451,13.931559
19120000,1512849452,13.931559
19130000,1512849452,13.931559
19140000,1512849452,13.931559
19150000,1512849452,13.931559
19160000,1512849452,13.931559
19170000,1512849453,13.930836
19180000,1512849453,13.929485
19190000,1512849453,13.929485
19200000,1512849453,13.929485
19210000,1512849454,13.929485
19220000,1512849454,13.929485
19230000,1512849454,13.929485
19240000,1512849454,13.929485
19250000,1512849454,13.929485
19260000,1512849455,13.929485
19270000,1512849455,13.929485
19280000,1512849455,13.929485
19290000,1512849455,13.929485
19300000,1512849456,13.928936
19310000,1512849456,13.926652
19320000,1512849456,13.926381
19330000,1512849456,13.925287
19340000,1512849456,13.925287
19350000,1512849457,13.923303
19360000,1512849457,13.923303
19370000,1512849457,13.923303
19380000,1512849457,13.923303
19390000,1512849458,13.921753
19400000,1512849458,13.921753
19410000,1512849458,13.921753
19420000,1512849458,13.921753
19430000,1512849458,13.921753
19440000,1512849459,13.921753
19450000,1512849459,13.920005
19460000,1512849459,13.920005
19470000,1512849459,13.920005
19480000,1512849460,13.918911
19490000,1512849460,13.904821
19500000,1512849460,13.904821
19510000,1512849460,13.904821
19520000,1512849460,13.904821
19530000,1512849461,13.904821
19540000,1512849461,13.902752
19550000,1512849461,13.902752
19560000,1512849461,13.902752
19570000,1512849462,13.895756
19580000,1512849462,13.895503
19590000,1512849462,13.895503
19600000,1512849462,13.895503
19610000,1512849462,13.895503
19620000,1512849463,13.895503
19630000,1512849463,13.895503
19640000,1512849463,13.895503
19650000,1512849463,13.895503
19660000,1512849464,13.895370
19670000,1512849464,13.895370
19680000,1512849464,13.895370
19690000,1512849464,13.895370
19700000,1512849464,13.895370
19710000,1512849465,13.895370
19720000,1512849465,13.893105
19730000,1512849465,13.893105
19740000,1512849465,13.893105
19750000,1512849465,13.893105
19760000,1512849466,13.893105
19770000,1512849466,13.893105
19780000,1512849466,13.893105
19790000,1512849466,13.893105
19800000,1512849467,13.893105
19810000,1512849467,13.893105
19820000,1512849467,13.893105
19830000,1512849467,13.893105
19840000,1512849467,13.892988
19850000,1512849468,13.892988
19860000,1512849468,13.892988
19870000,1512849468,13.892988
19880000,1512849468,13.892988
19890000,1512849469,13.892988
19900000,1512849469,13.889271
19910000,1512849469,13.889271
19920000,1512849469,13.887294
19930000,1512849469,13.886791
19940000,1512849470,13.886791
19950000,1512849470,13.886352
19960000,1512849470,13.886352
19970000,1512849470,13.886352
19980000,1512849471,13.886352
19990000,1512849471,13.884069
20000000,1512849471,13.883877
20010000,1512849471,13.883877
20020000,1512849471,13.883877
20030000,1512849472,13.883877
20040000,1512849472,13.883877
20050000,1512849472,13.883877
20060000,1512849472,13.883877
20070000,1512849473,13.883877
20080000,1512849473,13.883877
20090000,1512849473,13.883877
20100000,1512849473,13.883877
20110000,1512849473,13.883877
20120000,1512849473,13.883877
20130000,1512849474,13.883877
20140000,1512849474,13.883877
20150000,1512849474,13.883877
20160000,1512849475,13.883877
20170000,1512849475,13.883877
20180000,1512849475,13.883877
20190000,1512849475,13.883877
20200000,1512849475,13.883877
20210000,1512849475,13.883877
20220000,1512849476,13.883877
20230000,1512849476,13.883877
20240000,1512849476,13.883877
20250000,1512849476,13.883445
20260000,1512849477,13.883445
20270000,1512849477,13.883445
20280000,1512849477,13.883445
20290000,1512849477,13.883445
20300000,1512849477,13.883445
20310000,1512849478,13.883445
20320000,1512849478,13.883445
20330000,1512849478,13.883445
20340000,1512849478,13.882090
20350000,1512849479,13.880569
20360000,1512849479,13.880569
20370000,1512849479,13.880569
20380000,1512849479,13.880569
20390000,1512849479,13.880569
20400000,1512849480,13.880569
20410000,1512849480,13.880569
20420000,1512849480,13.880569
20430000,1512849480,13.880569
20440000,1512849481,13.880569
20450000,1512849481,13.880569
20460000,1512849481,13.880569
20470000,1512849481,13.880569
20480000,1512849481,13.880569
20490000,1512849482,13.880569
20500000,1512849482,13.880569
20510000,1512849482,13.880569
20520000,1512849482,13.880569
20530000,1512849482,13.880569
20540000,1512849483,13.880569
20550000,1512849483,13.880569
20560000,1512849483,13.880569
20570000,1512849483,13.880569
20580000,1512849484,13.880569
20590000,1512849484,13.880569
20600000,1512849484,13.880569
20610000,1512849484,13.880569
20620000,1512849484,13.880569
20630000,1512849485,13.880569
20640000,1512849485,13.880569
20650000,1512849485,13.880569
20660000,1512849485,13.880569
20670000,1512849486,13.880569
20680000,1512849486,13.880569
20690000,1512849486,13.880569
20700000,1512849486,13.880569
20710000,1512849486,13.880569
20720000,1512849487,13.880569
20730000,1512849487,13.880569
20740000,1512849487,13.880018
20750000,1512849487,13.875556
20760000,1512849488,13.875556
20770000,1512849488,13.875556
20780000,1512849488,13.875556
20790000,1512849488,13.875556
20800000,1512849488,13.875556
20810000,1512849489,13.875556
20820000,1512849489,13.875556
20830000,1512849489,13.875556
20840000,1512849489,13.875556
20850000,1512849490,13.875556
20860000,1512849490,13.874751
20870000,1512849490,13.874751
20880000,1512849490,13.874751
20890000,1512849490,13.874751
20900000,1512849491,13.874751
20910000,1512849491,13.874751
20920000,1512849491,13.874751
20930000,1512849491,13.874751
20940000,1512849492,13.874751
20950000,1512849492,13.874751
20960000,1512849492,13.874751
20970000,1512849492,13.874751
20980000,1512849492,13.873694
20990000,1512849493,13.873694
21000000,1512849493,13.873694
21010000,1512849493,13.873694
21020000,1512849493,13.873694
21030000,1512849493,13.873694
21040000,1512849494,13.873694
21050000,1512849494,13.873694
21060000,1512849494,13.873694
21070000,1512849494,13.873694
21080000,1512849494,13.873694
21090000,1512849495,13.873694
21100000,1512849495,13.873694
21110000,1512849495,13.873694
21120000,1512849495,13.873694
21130000,1512849496,13.873694
21140000,1512849496,13.873694
21150000,1512849496,13.873694
21160000,1512849496,13.873551
21170000,1512849496,13.873551
21180000,1512849497,13.873551
21190000,1512849497,13.873551
21200000,1512849497,13.873076
21210000,1512849497,13.873076
21220000,1512849498,13.873076
21230000,1512849498,13.873076
21240000,1512849498,13.873076
21250000,1512849498,13.873076
21260000,1512849498,13.872008
21270000,1512849499,13.868828
21280000,1512849499,13.868828
21290000,1512849499,13.868828
21300000,1512849499,13.867734
21310000,1512849499,13.867734
21320000,1512849500,13.867734
21330000,1512849500,13.867734
21340000,1512849500,13.866882
21350000,1512849500,13.866882
21360000,1512849501,13.866657
21370000,1512849501,13.866657
21380000,1512849501,13.866657
21390000,1512849501,13.866657
21400000,1512849501,13.866657
21410000,1512849502,13.866657
21420000,1512849502,13.866657
21430000,1512849502,13.865479
21440000,1512849502,13.865479
21450000,1512849503,13.865479
21460000,1512849503,13.865479
21470000,1512849503,13.865479
21480000,1512849503,13.865479
21490000,1512849503,13.864977
21500000,1512849504,13.864977
21510000,1512849504,13.864977
21520000,1512849504,13.863493
21530000,1512849504,13.860836
21540000,1512849505,13.860836
21550000,1512849505,13.857821
21560000,1512849505,13.857821
21570000,1512849505,13.857821
21580000,1512849505,13.857821
21590000,1512849506,13.857821
21600000,1512849506,13.857821
21610000,1512849506,13.857821
21620000,1512849506,13.857821
21630000,1512849507,13.857821
21640000,1512849507,13.857821
21650000,1512849507,13.857821
21660000,1512849507,13.857821
21670000,1512849507,13.857821
21680000,1512849508,13.857821
21690000,1512849508,13.857821
21700000,1512849508,13.857821
21710000,1512849508,13.857821
21720000,1512849508,13.857821
21730000,1512849509,13.857208
21740000,1512849509,13.857208
21750000,1512849509,13.855591
21760000,1512849509,13.855591
21770000,1512849510,13.855591
21780000,1512849510,13.855591
21790000,1512849510,13.855591
21800000,1512849510,13.855591
21810000,1512849510,13.855591
21820000,1512849511,13.853973
21830000,1512849511,13.853973
21840000,1512849511,13.853973
21850000,1512849511,13.853973
21860000,1512849512,13.853973
21870000,1512849512,13.853973
21880000,1512849512,13.850733
21890000,1512849512,13.850733
21900000,1512849512,13.847021
21910000,1512849513,13.847021
21920000,1512849513,13.847021
21930000,1512849513,13.847021
21940000,1512849513,13.839029
21950000,1512849514,13.839029
21960000,1512849514,13.839029
21970000,1512849514,13.839029
21980000,1512849514,13.839029
21990000,1512849514,13.839029
22000000,1512849515,13.839029
22010000,1512849515,13.839029
22020000,1512849515,13.836591
22030000,1512849515,13.836591
22040000,1512849515,13.835583
22050000,1512849516,13.835583
22060000,1512849516,13.835583
22070000,1512849516,13.833366
22080000,1512849516,13.833366
22090000,1512849516,13.833366
22100000,1512849517,13.833366
22110000,1512849517,13.833366
22120000,1512849517,13.833366
22130000,1512849517,13.833366
22140000,1512849518,13.833366
22150000,1512849518,13.833366
22160000,1512849518,13.833366
22170000,1512849518,13.833366
22180000,1512849518,13.833366
22190000,1512849519,13.833366
22200000,1512849519,13.833366
22210000,1512849519,13.833366
22220000,1512849519,13.831872
22230000,1512849520,13.831872
22240000,1512849520,13.831872
22250000,1512849520,13.831872
22260000,1512849520,13.831872
22270000,1512849520,13.831872
22280000,1512849521,13.831872
22290000,1512849521,13.831872
22300000,1512849521,13.831872
22310000,1512849521,13.831872
22320000,1512849521,13.831872
22330000,1512849522,13.831872
22340000,1512849522,13.831872
22350000,1512849522,13.831872
22360000,1512849522,13.831872
22370000,1512849523,13.831872
22380000,1512849523,13.831872
22390000,1512849523,13.831872
22400000,1512849523,13.828711
22410000,1512849523,13.827190
22420000,1512849524,13.827190
22430000,1512849524,13.827190
22440000,1512849524,13.827190
22450000,1512849524,13.827190
22460000,1512849525,13.826977
22470000,1512849525,13.826977
22480000,1512849525,13.826977
22490000,1512849525,13.826977
22500000,1512849525,13.826977
22510000,1512849526,13.826977
22520000,1512849526,13.826977
22530000,1512849526,13.822936
22540000,1512849526,13.822936
22550000,1512849529,13.822095
22560000,1512849529,13.822095
22570000,1512849529,13.822095
22580000,1512849529,13.822068
22590000,1512849529,13.822068
22600000,1512849530,13.821150
22610000,1512849530,13.821150
22620000,1512849530,13.821150
22630000,1512849530,13.821150
22640000,1512849531,13.821150
22650000,1512849531,13.821150
22660000,1512849531,13.821150
22670000,1512849531,13.821150
22680000,1512849531,13.821150
22690000,1512849532,13.821150
