Iterations,Seconds,Score
23820000,1512848111,9.467206
23830000,1512848111,9.467206
23840000,1512848112,9.467206
23850000,1512848112,9.467206
23860000,1512848112,9.467206
23870000,1512848112,9.467206
23880000,1512848112,9.467206
23890000,1512848113,9.467206
23900000,1512848113,9.467206
23910000,1512848113,9.467206
23920000,1512848113,9.467206
23930000,1512848113,9.467206
23940000,1512848114,9.467206
23950000,1512848114,9.467206
23960000,1512848114,9.467206
23970000,1512848114,9.467206
23980000,1512848114,9.467206
23990000,1512848115,9.467206
24000000,1512848115,9.467206
24010000,1512848115,9.467206
24020000,1512848115,9.467206
24030000,1512848115,9.467206
24040000,1512848116,9.467206
24050000,1512848116,9.467206
24060000,1512848116,9.467206
24070000,1512848116,9.467206
24080000,1512848116,9.467206
24090000,1512848116,9.467206
24100000,1512848117,9.467206
24110000,1512848117,9.467206
24120000,1512848117,9.467206
24130000,1512848117,9.467206
24140000,1512848117,9.467206
24150000,1512848118,9.467206
24160000,1512848118,9.467206
24170000,1512848118,9.467206
24180000,1512848118,9.467206
24190000,1512848119,9.467206
24200000,1512848119,9.467206
24210000,1512848119,9.467206
24220000,1512848119,9.467206
24230000,1512848119,9.467206
24240000,1512848119,9.467206
24250000,1512848120,9.467206
24260000,1512848120,9.467206
24270000,1512848120,9.467206
24280000,1512848120,9.467206
24290000,1512848120,9.467206
24300000,1512848121,9.467206
24310000,1512848121,9.467206
24320000,1512848121,9.467206
24330000,1512848121,9.467206
24340000,1512848121,9.467206
24350000,1512848122,9.467206
24360000,1512848122,9.467206
24370000,1512848122,9.467206
24380000,1512848122,9.467206
24390000,1512848122,9.467206
24400000,1512848123,9.467206
24410000,1512848123,9.467206
24420000,1512848123,9.467206
24430000,1512848123,9.467206
24440000,1512848123,9.467206
24450000,1512848124,9.467206
24460000,1512848124,9.467206
24470000,1512848124,9.467206
24480000,1512848124,9.467206
24490000,1512848124,9.467206
24500000,1512848125,9.467206
24510000,1512848125,9.467206
24520000,1512848125,9.467206
24530000,1512848125,9.467206
24540000,1512848125,9.467206
24550000,1512848126,9.467206
24560000,1512848126,9.467206
24570000,1512848126,9.467206
24580000,1512848126,9.467206
24590000,1512848126,9.467206
24600000,1512848127,9.467206
24610000,1512848127,9.467206
24620000,1512848127,9.467206
24630000,1512848127,9.466519
24640000,1512848127,9.466519
24650000,1512848128,9.466519
24660000,1512848128,9.466519
24670000,1512848128,9.466519
24680000,1512848128,9.466519
24690000,1512848128,9.466519
24700000,1512848129,9.466519
24710000,1512848129,9.465791
24720000,1512848129,9.465791
24730000,1512848129,9.465791
24740000,1512848129,9.465791
24750000,1512848130,9.465791
24760000,1512848130,9.465791
24770000,1512848130,9.465791
24780000,1512848130,9.465791
24790000,1512848130,9.465791
24800000,1512848131,9.465791
24810000,1512848131,9.465791
24820000,1512848131,9.465791
24830000,1512848131,9.465791
24840000,1512848131,9.465791
24850000,1512848132,9.465791
24860000,1512848132,9.465791
24870000,1512848132,9.465791
24880000,1512848132,9.465791
24890000,1512848132,9.465791
24900000,1512848133,9.465791
24910000,1512848133,9.465791
24920000,1512848133,9.465791
24930000,1512848133,9.465791
24940000,1512848133,9.465791
24950000,1512848134,9.465791
24960000,1512848134,9.465791
24970000,1512848134,9.465791
24980000,1512848134,9.465791
24990000,1512848134,9.465791
25000000,1512848135,9.465791
25010000,1512848135,9.465791
25020000,1512848135,9.465791
25030000,1512848135,9.465791
25040000,1512848135,9.465791
25050000,1512848136,9.465791
25060000,1512848136,9.465791
25070000,1512848136,9.465791
25080000,1512848136,9.465791
25090000,1512848136,9.465791
25100000,1512848137,9.465791
25110000,1512848137,9.465791
25120000,1512848137,9.465791
25130000,1512848137,9.465791
25140000,1512848137,9.465791
25150000,1512848138,9.465791
25160000,1512848138,9.465791
25170000,1512848138,9.465791
25180000,1512848138,9.465791
25190000,1512848138,9.465791
25200000,1512848139,9.465791
25210000,1512848139,9.465791
25220000,1512848139,9.465791
25230000,1512848139,9.460267
25240000,1512848139,9.460267
25250000,1512848140,9.460267
25260000,1512848140,9.460267
25270000,1512848140,9.460267
25280000,1512848140,9.460267
25290000,1512848140,9.460267
25300000,1512848141,9.460267
25310000,1512848141,9.460267
25320000,1512848141,9.460267
25330000,1512848141,9.459894
25340000,1512848141,9.459894
25350000,1512848142,9.459894
25360000,1512848142,9.459894
25370000,1512848142,9.459894
25380000,1512848142,9.459894
25390000,1512848142,9.459894
25400000,1512848143,9.458068
25410000,1512848143,9.458068
25420000,1512848143,9.458068
25430000,1512848143,9.458068
25440000,1512848143,9.458068
25450000,1512848144,9.458068
25460000,1512848144,9.458068
25470000,1512848144,9.458068
25480000,1512848144,9.458068
25490000,1512848144,9.458068
25500000,1512848145,9.458068
25510000,1512848145,9.458068
25520000,1512848145,9.458068
25530000,1512848145,9.458068
25540000,1512848145,9.458068
25550000,1512848146,9.458068
25560000,1512848146,9.458068
25570000,1512848146,9.458068
25580000,1512848146,9.458068
25590000,1512848146,9.458068
25600000,1512848147,9.458068
25610000,1512848147,9.458068
25620000,1512848147,9.458068
25630000,1512848147,9.458068
25640000,1512848147,9.458068
25650000,1512848148,9.458068
25660000,1512848148,9.458068
25670000,1512848148,9.458068
25680000,1512848148,9.458068
25690000,1512848148,9.458068
25700000,1512848149,9.458068
25710000,1512848149,9.458068
25720000,1512848149,9.458068
25730000,1512848149,9.458068
25740000,1512848149,9.458068
25750000,1512848149,9.456990
25760000,1512848150,9.456990
25770000,1512848150,9.456990
25780000,1512848150,9.454231
25790000,1512848150,9.454231
25800000,1512848150,9.454231
25810000,1512848151,9.454231
25820000,1512848151,9.454231
25830000,1512848151,9.454231
25840000,1512848151,9.454231
25850000,1512848151,9.454231
25860000,1512848152,9.454231
25870000,1512848152,9.454231
25880000,1512848152,9.454231
25890000,1512848152,9.454231
25900000,1512848152,9.454231
25910000,1512848153,9.454231
25920000,1512848153,9.454231
25930000,1512848153,9.454231
25940000,1512848153,9.454231
25950000,1512848153,9.454231
25960000,1512848154,9.454231
25970000,1512848154,9.454231
25980000,1512848154,9.454231
25990000,1512848154,9.454231
26000000,1512848154,9.454231
26010000,1512848155,9.454231
26020000,1512848155,9.454231
26030000,1512848155,9.453913
26040000,1512848155,9.453913
26050000,1512848155,9.453913
26060000,1512848156,9.453913
26070000,1512848156,9.453913
26080000,1512848156,9.453913
26090000,1512848156,9.453913
26100000,1512848156,9.453913
26110000,1512848157,9.453913
26120000,1512848157,9.453913
26130000,1512848157,9.453913
26140000,1512848157,9.453913
26150000,1512848157,9.453913
26160000,1512848158,9.453913
26170000,1512848158,9.453913
26180000,1512848158,9.453913
26190000,1512848158,9.453913
26200000,1512848158,9.453913
26210000,1512848159,9.453913
26220000,1512848159,9.453913
26230000,1512848159,9.453913
26240000,1512848159,9.453913
